"sex","race","age","zip","time","date","tests","cases"
"female","white","18-34","48039",27,"2020-06-29",6,0
"female","white","18-34","48039",27,"2020-06-29",17,0
"female","white","18-34","48039",27,"2020-06-29",2,0
"female","white","18-34","48039",27,"2020-06-29",52,0
"female","white","18-34","48039",27,"2020-06-29",3,0
"female","white","18-34","48039",27,"2020-06-29",10,0
"female","white","18-34","48039",27,"2020-06-29",8,0
"female","white","18-34","48039",27,"2020-06-29",18,0
"female","white","18-34","48039",27,"2020-06-29",4,0
"female","white","18-34","48039",27,"2020-06-29",1,0
"female","white","18-34","48040",28,"2020-07-06",4,0
"female","white","18-34","48040",28,"2020-07-06",12,0
"female","white","18-34","48040",28,"2020-07-06",2,0
"female","white","18-34","48040",28,"2020-07-06",40,0
"female","white","18-34","48040",28,"2020-07-06",2,0
"female","white","18-34","48040",28,"2020-07-06",7,0
"female","white","18-34","48040",28,"2020-07-06",6,0
"female","white","18-34","48040",28,"2020-07-06",14,0
"female","white","18-34","48040",28,"2020-07-06",3,0
"female","white","18-34","48040",28,"2020-07-06",1,0
"female","white","18-34","48041",29,"2020-07-13",12,0
"female","white","18-34","48041",29,"2020-07-13",33,0
"female","white","18-34","48041",29,"2020-07-13",5,0
"female","white","18-34","48041",29,"2020-07-13",103,1
"female","white","18-34","48041",29,"2020-07-13",6,0
"female","white","18-34","48041",29,"2020-07-13",20,0
"female","white","18-34","48041",29,"2020-07-13",16,0
"female","white","18-34","48041",29,"2020-07-13",36,0
"female","white","18-34","48041",29,"2020-07-13",8,0
"female","white","18-34","48041",29,"2020-07-13",3,0
"female","white","18-34","48042",30,"2020-07-20",2,0
"female","white","18-34","48042",30,"2020-07-20",7,0
"female","white","18-34","48042",30,"2020-07-20",1,0
"female","white","18-34","48042",30,"2020-07-20",22,0
"female","white","18-34","48042",30,"2020-07-20",1,0
"female","white","18-34","48042",30,"2020-07-20",4,0
"female","white","18-34","48042",30,"2020-07-20",3,0
"female","white","18-34","48042",30,"2020-07-20",7,0
"female","white","18-34","48042",30,"2020-07-20",1,0
"female","black","18-34","48001",1,"2019-12-30",19,1
"female","black","18-34","48001",1,"2019-12-30",52,0
"female","black","18-34","48001",1,"2019-12-30",9,0
"female","black","18-34","48001",1,"2019-12-30",162,0
"female","black","18-34","48001",1,"2019-12-30",9,0
"female","black","18-34","48001",1,"2019-12-30",31,1
"female","black","18-34","48001",1,"2019-12-30",25,0
"female","black","18-34","48001",1,"2019-12-30",57,1
"female","black","18-34","48001",1,"2019-12-30",12,0
"female","black","18-34","48001",1,"2019-12-30",4,0
"female","black","18-34","48002",2,"2020-01-06",19,0
"female","black","18-34","48002",2,"2020-01-06",52,0
"female","black","18-34","48002",2,"2020-01-06",9,0
"female","black","18-34","48002",2,"2020-01-06",161,4
"female","black","18-34","48002",2,"2020-01-06",9,0
"female","black","18-34","48002",2,"2020-01-06",31,1
"female","black","18-34","48002",2,"2020-01-06",25,0
"female","black","18-34","48002",2,"2020-01-06",56,0
"female","black","18-34","48002",2,"2020-01-06",12,0
"female","black","18-34","48002",2,"2020-01-06",4,0
"female","black","18-34","48003",3,"2020-01-13",5,0
"female","black","18-34","48003",3,"2020-01-13",16,0
"female","black","18-34","48003",3,"2020-01-13",2,0
"female","black","18-34","48003",3,"2020-01-13",49,0
"female","black","18-34","48003",3,"2020-01-13",3,0
"female","black","18-34","48003",3,"2020-01-13",9,0
"female","black","18-34","48003",3,"2020-01-13",7,0
"female","black","18-34","48003",3,"2020-01-13",17,0
"female","black","18-34","48003",3,"2020-01-13",3,0
"female","black","18-34","48003",3,"2020-01-13",1,0
"female","black","18-34","48004",4,"2020-01-20",7,0
"female","black","18-34","48004",4,"2020-01-20",20,0
"female","black","18-34","48004",4,"2020-01-20",3,0
"female","black","18-34","48004",4,"2020-01-20",63,1
"female","black","18-34","48004",4,"2020-01-20",3,0
"female","black","18-34","48004",4,"2020-01-20",12,0
"female","black","18-34","48004",4,"2020-01-20",9,0
"female","black","18-34","48004",4,"2020-01-20",22,1
"female","black","18-34","48004",4,"2020-01-20",5,0
"female","black","18-34","48004",4,"2020-01-20",1,0
"female","black","18-34","48005",5,"2020-01-27",8,0
"female","black","18-34","48005",5,"2020-01-27",22,0
"female","black","18-34","48005",5,"2020-01-27",3,0
"female","black","18-34","48005",5,"2020-01-27",69,2
"female","black","18-34","48005",5,"2020-01-27",4,0
"female","black","18-34","48005",5,"2020-01-27",13,0
"female","black","18-34","48005",5,"2020-01-27",10,0
"female","black","18-34","48005",5,"2020-01-27",24,0
"female","black","18-34","48005",5,"2020-01-27",5,0
"female","black","18-34","48005",5,"2020-01-27",2,0
"female","black","18-34","48006",6,"2020-02-03",5,0
"female","black","18-34","48006",6,"2020-02-03",14,0
"female","black","18-34","48006",6,"2020-02-03",2,0
"female","black","18-34","48006",6,"2020-02-03",45,1
"female","black","18-34","48006",6,"2020-02-03",2,0
"female","black","18-34","48006",6,"2020-02-03",8,0
"female","black","18-34","48006",6,"2020-02-03",7,0
"female","black","18-34","48006",6,"2020-02-03",15,0
"female","black","18-34","48006",6,"2020-02-03",3,0
"female","black","18-34","48006",6,"2020-02-03",1,0
"female","black","18-34","48009",7,"2020-02-10",1,0
"female","black","18-34","48009",7,"2020-02-10",4,0
"female","black","18-34","48009",7,"2020-02-10",15,0
"female","black","18-34","48009",7,"2020-02-10",2,0
"female","black","18-34","48009",7,"2020-02-10",2,0
"female","black","18-34","48009",7,"2020-02-10",5,0
"female","black","18-34","48009",7,"2020-02-10",1,0
"female","black","18-34","48012",8,"2020-02-17",4,0
"female","black","18-34","48012",8,"2020-02-17",11,0
"female","black","18-34","48012",8,"2020-02-17",1,0
"female","black","18-34","48012",8,"2020-02-17",34,0
"female","black","18-34","48012",8,"2020-02-17",2,0
"female","black","18-34","48012",8,"2020-02-17",6,0
"female","black","18-34","48012",8,"2020-02-17",5,0
"female","black","18-34","48012",8,"2020-02-17",12,0
"female","black","18-34","48012",8,"2020-02-17",2,0
"female","black","18-34","48012",8,"2020-02-17",1,0
"female","black","18-34","48014",9,"2020-02-24",22,0
"female","black","18-34","48014",9,"2020-02-24",61,1
"female","black","18-34","48014",9,"2020-02-24",10,0
"female","black","18-34","48014",9,"2020-02-24",191,3
"female","black","18-34","48014",9,"2020-02-24",11,0
"female","black","18-34","48014",9,"2020-02-24",37,0
"female","black","18-34","48014",9,"2020-02-24",29,0
"female","black","18-34","48014",9,"2020-02-24",67,0
"female","black","18-34","48014",9,"2020-02-24",15,0
"female","black","18-34","48014",9,"2020-02-24",5,0
"female","black","18-34","48015",10,"2020-03-02",6,0
"female","black","18-34","48015",10,"2020-03-02",17,0
"female","black","18-34","48015",10,"2020-03-02",3,0
"female","black","18-34","48015",10,"2020-03-02",54,2
"female","black","18-34","48015",10,"2020-03-02",3,0
"female","black","18-34","48015",10,"2020-03-02",10,0
"female","black","18-34","48015",10,"2020-03-02",8,0
"female","black","18-34","48015",10,"2020-03-02",19,0
"female","black","18-34","48015",10,"2020-03-02",4,0
"female","black","18-34","48015",10,"2020-03-02",1,0
"female","black","18-34","48017",11,"2020-03-09",18,0
"female","black","18-34","48017",11,"2020-03-09",49,2
"female","black","18-34","48017",11,"2020-03-09",8,0
"female","black","18-34","48017",11,"2020-03-09",153,2
"female","black","18-34","48017",11,"2020-03-09",9,0
"female","black","18-34","48017",11,"2020-03-09",29,0
"female","black","18-34","48017",11,"2020-03-09",23,0
"female","black","18-34","48017",11,"2020-03-09",53,1
"female","black","18-34","48017",11,"2020-03-09",12,0
"female","black","18-34","48017",11,"2020-03-09",4,0
"female","black","18-34","48021",12,"2020-03-16",1,0
"female","black","18-34","48021",12,"2020-03-16",3,1
"female","black","18-34","48021",12,"2020-03-16",9,1
"female","black","18-34","48021",12,"2020-03-16",1,0
"female","black","18-34","48021",12,"2020-03-16",1,0
"female","black","18-34","48021",12,"2020-03-16",3,0
"female","black","18-34","48022",13,"2020-03-23",4,0
"female","black","18-34","48022",13,"2020-03-23",13,0
"female","black","18-34","48022",13,"2020-03-23",2,0
"female","black","18-34","48022",13,"2020-03-23",41,0
"female","black","18-34","48022",13,"2020-03-23",2,0
"female","black","18-34","48022",13,"2020-03-23",8,0
"female","black","18-34","48022",13,"2020-03-23",6,1
"female","black","18-34","48022",13,"2020-03-23",14,0
"female","black","18-34","48022",13,"2020-03-23",3,0
"female","black","18-34","48022",13,"2020-03-23",1,0
"female","black","18-34","48023",14,"2020-03-30",28,1
"female","black","18-34","48023",14,"2020-03-30",76,3
"female","black","18-34","48023",14,"2020-03-30",13,0
"female","black","18-34","48023",14,"2020-03-30",238,5
"female","black","18-34","48023",14,"2020-03-30",14,0
"female","black","18-34","48023",14,"2020-03-30",46,1
"female","black","18-34","48023",14,"2020-03-30",37,1
"female","black","18-34","48023",14,"2020-03-30",83,0
"female","black","18-34","48023",14,"2020-03-30",19,0
"female","black","18-34","48023",14,"2020-03-30",7,0
"female","black","18-34","48025",15,"2020-04-06",12,0
"female","black","18-34","48025",15,"2020-04-06",32,0
"female","black","18-34","48025",15,"2020-04-06",5,0
"female","black","18-34","48025",15,"2020-04-06",100,1
"female","black","18-34","48025",15,"2020-04-06",6,0
"female","black","18-34","48025",15,"2020-04-06",19,0
"female","black","18-34","48025",15,"2020-04-06",15,0
"female","black","18-34","48025",15,"2020-04-06",35,0
"female","black","18-34","48025",15,"2020-04-06",8,0
"female","black","18-34","48025",15,"2020-04-06",3,0
"female","black","18-34","48026",16,"2020-04-13",13,1
"female","black","18-34","48026",16,"2020-04-13",35,1
"female","black","18-34","48026",16,"2020-04-13",6,0
"female","black","18-34","48026",16,"2020-04-13",111,0
"female","black","18-34","48026",16,"2020-04-13",6,0
"female","black","18-34","48026",16,"2020-04-13",21,1
"female","black","18-34","48026",16,"2020-04-13",17,0
"female","black","18-34","48026",16,"2020-04-13",39,2
"female","black","18-34","48026",16,"2020-04-13",8,1
"female","black","18-34","48026",16,"2020-04-13",3,0
"female","black","18-34","48027",17,"2020-04-20",7,1
"female","black","18-34","48027",17,"2020-04-20",20,0
"female","black","18-34","48027",17,"2020-04-20",3,0
"female","black","18-34","48027",17,"2020-04-20",62,0
"female","black","18-34","48027",17,"2020-04-20",3,0
"female","black","18-34","48027",17,"2020-04-20",12,1
"female","black","18-34","48027",17,"2020-04-20",9,1
"female","black","18-34","48027",17,"2020-04-20",22,0
"female","black","18-34","48027",17,"2020-04-20",5,0
"female","black","18-34","48027",17,"2020-04-20",1,0
"female","black","18-34","48028",18,"2020-04-27",5,0
"female","black","18-34","48028",18,"2020-04-27",14,0
"female","black","18-34","48028",18,"2020-04-27",2,0
"female","black","18-34","48028",18,"2020-04-27",44,1
"female","black","18-34","48028",18,"2020-04-27",2,0
"female","black","18-34","48028",18,"2020-04-27",8,0
"female","black","18-34","48028",18,"2020-04-27",6,0
"female","black","18-34","48028",18,"2020-04-27",15,0
"female","black","18-34","48028",18,"2020-04-27",3,0
"female","black","18-34","48028",18,"2020-04-27",1,0
"female","black","18-34","48030",19,"2020-05-04",10,0
"female","black","18-34","48030",19,"2020-05-04",28,0
"female","black","18-34","48030",19,"2020-05-04",4,0
"female","black","18-34","48030",19,"2020-05-04",89,0
"female","black","18-34","48030",19,"2020-05-04",5,0
"female","black","18-34","48030",19,"2020-05-04",17,0
"female","black","18-34","48030",19,"2020-05-04",13,1
"female","black","18-34","48030",19,"2020-05-04",31,0
"female","black","18-34","48030",19,"2020-05-04",7,0
"female","black","18-34","48030",19,"2020-05-04",2,0
"female","black","18-34","48032",20,"2020-05-11",4,0
"female","black","18-34","48032",20,"2020-05-11",12,1
"female","black","18-34","48032",20,"2020-05-11",2,0
"female","black","18-34","48032",20,"2020-05-11",38,0
"female","black","18-34","48032",20,"2020-05-11",2,0
"female","black","18-34","48032",20,"2020-05-11",7,0
"female","black","18-34","48032",20,"2020-05-11",5,0
"female","black","18-34","48032",20,"2020-05-11",13,2
"female","black","18-34","48032",20,"2020-05-11",3,0
"female","black","18-34","48032",20,"2020-05-11",1,1
"female","black","18-34","48033",21,"2020-05-18",3,0
"female","black","18-34","48033",21,"2020-05-18",10,0
"female","black","18-34","48033",21,"2020-05-18",1,0
"female","black","18-34","48033",21,"2020-05-18",31,1
"female","black","18-34","48033",21,"2020-05-18",1,0
"female","black","18-34","48033",21,"2020-05-18",6,0
"female","black","18-34","48033",21,"2020-05-18",4,0
"female","black","18-34","48033",21,"2020-05-18",11,0
"female","black","18-34","48033",21,"2020-05-18",2,0
"female","black","18-34","48034",22,"2020-05-25",3,1
"female","black","18-34","48034",22,"2020-05-25",8,0
"female","black","18-34","48034",22,"2020-05-25",1,0
"female","black","18-34","48034",22,"2020-05-25",26,0
"female","black","18-34","48034",22,"2020-05-25",1,0
"female","black","18-34","48034",22,"2020-05-25",5,0
"female","black","18-34","48034",22,"2020-05-25",4,0
"female","black","18-34","48034",22,"2020-05-25",9,0
"female","black","18-34","48034",22,"2020-05-25",2,0
"female","black","18-34","48035",23,"2020-06-01",5,0
"female","black","18-34","48035",23,"2020-06-01",14,0
"female","black","18-34","48035",23,"2020-06-01",2,0
"female","black","18-34","48035",23,"2020-06-01",44,1
"female","black","18-34","48035",23,"2020-06-01",2,0
"female","black","18-34","48035",23,"2020-06-01",8,0
"female","black","18-34","48035",23,"2020-06-01",6,0
"female","black","18-34","48035",23,"2020-06-01",15,0
"female","black","18-34","48035",23,"2020-06-01",3,0
"female","black","18-34","48035",23,"2020-06-01",1,0
"female","black","18-34","48036",24,"2020-06-08",5,1
"female","black","18-34","48036",24,"2020-06-08",15,0
"female","black","18-34","48036",24,"2020-06-08",2,0
"female","black","18-34","48036",24,"2020-06-08",48,0
"female","black","18-34","48036",24,"2020-06-08",2,0
"female","black","18-34","48036",24,"2020-06-08",9,0
"female","black","18-34","48036",24,"2020-06-08",7,0
"female","black","18-34","48036",24,"2020-06-08",16,0
"female","black","18-34","48036",24,"2020-06-08",3,0
"female","black","18-34","48036",24,"2020-06-08",1,1
"female","black","18-34","48037",25,"2020-06-15",4,0
"female","black","18-34","48037",25,"2020-06-15",11,0
"female","black","18-34","48037",25,"2020-06-15",1,0
"female","black","18-34","48037",25,"2020-06-15",35,1
"female","black","18-34","48037",25,"2020-06-15",2,0
"female","black","18-34","48037",25,"2020-06-15",6,0
"female","black","18-34","48037",25,"2020-06-15",5,0
"female","black","18-34","48037",25,"2020-06-15",12,0
"female","black","18-34","48037",25,"2020-06-15",2,0
"female","black","18-34","48037",25,"2020-06-15",1,0
"female","black","18-34","48038",26,"2020-06-22",1,0
"female","black","18-34","48038",26,"2020-06-22",3,0
"female","black","18-34","48038",26,"2020-06-22",11,0
"female","black","18-34","48038",26,"2020-06-22",2,0
"female","black","18-34","48038",26,"2020-06-22",1,0
"female","black","18-34","48038",26,"2020-06-22",4,0
"female","black","18-34","48039",27,"2020-06-29",7,0
"female","black","18-34","48039",27,"2020-06-29",19,0
"female","black","18-34","48039",27,"2020-06-29",3,0
"female","black","18-34","48039",27,"2020-06-29",60,0
"female","black","18-34","48039",27,"2020-06-29",3,0
"female","black","18-34","48039",27,"2020-06-29",11,0
"female","black","18-34","48039",27,"2020-06-29",9,0
"female","black","18-34","48039",27,"2020-06-29",21,0
"female","black","18-34","48039",27,"2020-06-29",4,0
"female","black","18-34","48039",27,"2020-06-29",1,0
"female","black","18-34","48040",28,"2020-07-06",5,0
"female","black","18-34","48040",28,"2020-07-06",14,0
"female","black","18-34","48040",28,"2020-07-06",2,0
"female","black","18-34","48040",28,"2020-07-06",45,0
"female","black","18-34","48040",28,"2020-07-06",2,0
"female","black","18-34","48040",28,"2020-07-06",8,0
"female","black","18-34","48040",28,"2020-07-06",7,0
"female","black","18-34","48040",28,"2020-07-06",16,0
"female","black","18-34","48040",28,"2020-07-06",3,0
"female","black","18-34","48040",28,"2020-07-06",1,0
"female","black","18-34","48041",29,"2020-07-13",14,0
"female","black","18-34","48041",29,"2020-07-13",37,0
"female","black","18-34","48041",29,"2020-07-13",6,0
"female","black","18-34","48041",29,"2020-07-13",117,2
"female","black","18-34","48041",29,"2020-07-13",7,0
"female","black","18-34","48041",29,"2020-07-13",22,0
"female","black","18-34","48041",29,"2020-07-13",18,0
"female","black","18-34","48041",29,"2020-07-13",41,0
"female","black","18-34","48041",29,"2020-07-13",9,0
"female","black","18-34","48041",29,"2020-07-13",3,0
